rebalance_date,fund,asset,weight
2022-10-03,equity_max_sharpe,CVX,0.14249315945424887
2022-11-01,equity_max_sharpe,CVX,0.08653491930686812
2022-12-01,equity_max_sharpe,CVX,0.0
2023-01-03,equity_max_sharpe,CVX,0.004874656792890201
2023-02-01,equity_max_sharpe,CVX,0.0
2023-03-01,equity_max_sharpe,CVX,0.0
2023-04-03,equity_max_sharpe,CVX,2.504305812662745e-16
2023-05-01,equity_max_sharpe,CVX,0.0
2023-06-01,equity_max_sharpe,CVX,3.4024414600677275e-17
2023-07-03,equity_max_sharpe,CVX,4.670008817451024e-17
2023-08-01,equity_max_sharpe,CVX,2.6813305585460912e-17
2023-09-01,equity_max_sharpe,CVX,2.9260264766920496e-17
2023-10-02,equity_max_sharpe,CVX,0.0
2023-11-01,equity_max_sharpe,CVX,0.0
2023-12-01,equity_max_sharpe,CVX,0.0
2021-01-04,equity_max_sharpe,D,3.130830719677317e-17
2021-02-01,equity_max_sharpe,D,0.0
2021-03-01,equity_max_sharpe,D,3.7084608367355856e-17
2021-04-01,equity_max_sharpe,D,6.523271252363538e-17
2021-05-03,equity_max_sharpe,D,0.0
2021-06-01,equity_max_sharpe,D,0.0
2021-07-01,equity_max_sharpe,D,0.0
2021-08-02,equity_max_sharpe,D,0.0
2021-09-01,equity_max_sharpe,D,6.517497709411986e-17
2021-10-01,equity_max_sharpe,D,3.3832863491245816e-17
2021-11-01,equity_max_sharpe,D,1.0836561229979044e-16
2021-12-01,equity_max_sharpe,D,3.843460944735617e-17
2022-01-03,equity_max_sharpe,D,0.0
2022-02-01,equity_max_sharpe,D,7.435730564402165e-17
2022-03-01,equity_max_sharpe,D,0.0
2022-04-01,equity_max_sharpe,D,1.0092586705181744e-16
2022-05-02,equity_max_sharpe,D,0.0
2022-06-01,equity_max_sharpe,D,2.058593713508123e-16
2022-07-01,equity_max_sharpe,D,0.0
2022-08-01,equity_max_sharpe,D,0.0
2022-09-01,equity_max_sharpe,D,0.0
2022-10-03,equity_max_sharpe,D,6.326490482300055e-17
2022-11-01,equity_max_sharpe,D,0.0
2022-12-01,equity_max_sharpe,D,1.3184845271891597e-17
2023-01-03,equity_max_sharpe,D,0.0
2023-02-01,equity_max_sharpe,D,0.0
2023-03-01,equity_max_sharpe,D,0.0
2023-04-03,equity_max_sharpe,D,3.2941917257242467e-16
2023-05-01,equity_max_sharpe,D,4.6481419105686026e-17
2023-06-01,equity_max_sharpe,D,0.0
2023-07-03,equity_max_sharpe,D,0.0
2023-08-01,equity_max_sharpe,D,6.190427770652504e-17
2023-09-01,equity_max_sharpe,D,0.0
2023-10-02,equity_max_sharpe,D,8.694907415030896e-17
2023-11-01,equity_max_sharpe,D,3.299647083014434e-17
2023-12-01,equity_max_sharpe,D,1.023084417339747e-17
2021-01-04,equity_max_sharpe,DD,1.9746177715820016e-17
2021-02-01,equity_max_sharpe,DD,0.10750024950080843
2021-03-01,equity_max_sharpe,DD,0.0
2021-04-01,equity_max_sharpe,DD,0.09703763893041287
2021-05-03,equity_max_sharpe,DD,7.156693681861265e-17
2021-06-01,equity_max_sharpe,DD,0.0
2021-07-01,equity_max_sharpe,DD,6.905449536627018e-17
2021-08-02,equity_max_sharpe,DD,0.0
2021-09-01,equity_max_sharpe,DD,4.550225049834943e-17
2021-10-01,equity_max_sharpe,DD,0.0
2021-11-01,equity_max_sharpe,DD,1.023293952424808e-16
2021-12-01,equity_max_sharpe,DD,0.0
2022-01-03,equity_max_sharpe,DD,0.0
2022-02-01,equity_max_sharpe,DD,8.030307534183752e-17
2022-03-01,equity_max_sharpe,DD,0.0
2022-04-01,equity_max_sharpe,DD,0.0
2022-05-02,equity_max_sharpe,DD,7.781144385310657e-17
2022-06-01,equity_max_sharpe,DD,1.793416020962859e-17
2022-07-01,equity_max_sharpe,DD,0.0
2022-08-01,equity_max_sharpe,DD,4.4040871292368487e-17
2022-09-01,equity_max_sharpe,DD,0.0
2022-10-03,equity_max_sharpe,DD,2.5305685760039116e-17
2022-11-01,equity_max_sharpe,DD,1.8840338054294596e-16
2022-12-01,equity_max_sharpe,DD,3.218531404744662e-17
2023-01-03,equity_max_sharpe,DD,0.0
2023-02-01,equity_max_sharpe,DD,0.0
2023-03-01,equity_max_sharpe,DD,0.0
2023-04-03,equity_max_sharpe,DD,3.8686378610352e-16
2023-05-01,equity_max_sharpe,DD,0.0
2023-06-01,equity_max_sharpe,DD,0.0
2023-07-03,equity_max_sharpe,DD,6.512054731472241e-18
2023-08-01,equity_max_sharpe,DD,1.083742784238874e-17
2023-09-01,equity_max_sharpe,DD,9.73790578826926e-17
2023-10-02,equity_max_sharpe,DD,2.0215051986848498e-16
2023-11-01,equity_max_sharpe,DD,0.020522284385938682
2023-12-01,equity_max_sharpe,DD,2.4962673111176777e-17
2021-01-04,equity_max_sharpe,DIS,9.259329071036926e-17
2021-02-01,equity_max_sharpe,DIS,0.0
2021-03-01,equity_max_sharpe,DIS,0.04806850352035195
2021-04-01,equity_max_sharpe,DIS,0.05369087281039821
2021-05-03,equity_max_sharpe,DIS,1.1795724898944486e-17
2021-06-01,equity_max_sharpe,DIS,3.340888044280186e-17
2021-07-01,equity_max_sharpe,DIS,0.009706190100761338
2021-08-02,equity_max_sharpe,DIS,0.0
2021-09-01,equity_max_sharpe,DIS,0.0
2021-10-01,equity_max_sharpe,DIS,0.0
2021-11-01,equity_max_sharpe,DIS,0.0
2021-12-01,equity_max_sharpe,DIS,0.0
2022-01-03,equity_max_sharpe,DIS,3.486218937892552e-17
2022-02-01,equity_max_sharpe,DIS,1.4785793832087017e-16
2022-03-01,equity_max_sharpe,DIS,0.0
2022-04-01,equity_max_sharpe,DIS,0.0
2022-05-02,equity_max_sharpe,DIS,1.0017797124427385e-16
2022-06-01,equity_max_sharpe,DIS,0.0
2022-07-01,equity_max_sharpe,DIS,0.0
2022-08-01,equity_max_sharpe,DIS,0.0
2022-09-01,equity_max_sharpe,DIS,0.0
2022-10-03,equity_max_sharpe,DIS,0.0
2022-11-01,equity_max_sharpe,DIS,1.691421819913064e-16
2022-12-01,equity_max_sharpe,DIS,1.5026067710984527e-16
2023-01-03,equity_max_sharpe,DIS,1.2020428975087292e-16
2023-02-01,equity_max_sharpe,DIS,9.402441726924936e-17
2023-03-01,equity_max_sharpe,DIS,0.0
2023-04-03,equity_max_sharpe,DIS,7.076416675567971e-16
2023-05-01,equity_max_sharpe,DIS,1.7246571154850144e-16
2023-06-01,equity_max_sharpe,DIS,0.0
2023-07-03,equity_max_sharpe,DIS,1.6980921933926774e-17
2023-08-01,equity_max_sharpe,DIS,0.0
2023-09-01,equity_max_sharpe,DIS,0.0
2023-10-02,equity_max_sharpe,DIS,0.0
2023-11-01,equity_max_sharpe,DIS,1.6887962214513616e-16
2023-12-01,equity_max_sharpe,DIS,7.92291188240991e-17
2021-01-04,equity_max_sharpe,DOW,6.65045733341453e-18
2021-02-01,equity_max_sharpe,DOW,1.3544195475338229e-17
2021-03-01,equity_max_sharpe,DOW,2.9302481231180023e-18
2021-04-01,equity_max_sharpe,DOW,0.0
2021-05-03,equity_max_sharpe,DOW,9.769577349167184e-18
2021-06-01,equity_max_sharpe,DOW,0.0
2021-07-01,equity_max_sharpe,DOW,0.0
2021-08-02,equity_max_sharpe,DOW,5.913436857025753e-17
2021-09-01,equity_max_sharpe,DOW,0.0
2021-10-01,equity_max_sharpe,DOW,4.550983188026638e-17
2021-11-01,equity_max_sharpe,DOW,0.0
2021-12-01,equity_max_sharpe,DOW,7.231725742953727e-17
2022-01-03,equity_max_sharpe,DOW,0.0
2022-02-01,equity_max_sharpe,DOW,9.757537116780437e-17
2022-03-01,equity_max_sharpe,DOW,0.0
2022-04-01,equity_max_sharpe,DOW,0.0
2022-05-02,equity_max_sharpe,DOW,0.0
2022-06-01,equity_max_sharpe,DOW,0.0
2022-07-01,equity_max_sharpe,DOW,0.0
2022-08-01,equity_max_sharpe,DOW,0.0
2022-09-01,equity_max_sharpe,DOW,0.0
2022-10-03,equity_max_sharpe,DOW,1.662249822428502e-16
2022-11-01,equity_max_sharpe,DOW,2.1950553621502788e-16
2022-12-01,equity_max_sharpe,DOW,5.204627313807923e-18
2023-01-03,equity_max_sharpe,DOW,9.022763733873786e-17
2023-02-01,equity_max_sharpe,DOW,0.0
2023-03-01,equity_max_sharpe,DOW,0.0
2023-04-03,equity_max_sharpe,DOW,4.419699958929317e-16
2023-05-01,equity_max_sharpe,DOW,1.3126602899405235e-16
2023-06-01,equity_max_sharpe,DOW,0.0
2023-07-03,equity_max_sharpe,DOW,0.0
2023-08-01,equity_max_sharpe,DOW,0.0
2023-09-01,equity_max_sharpe,DOW,2.1398801214319428e-16
2023-10-02,equity_max_sharpe,DOW,0.0
2023-11-01,equity_max_sharpe,DOW,0.0
2023-12-01,equity_max_sharpe,DOW,0.0
2021-01-04,equity_max_sharpe,DUK,0.0
2021-02-01,equity_max_sharpe,DUK,1.134141378720808e-16
2021-03-01,equity_max_sharpe,DUK,4.37846399736059e-17
2021-04-01,equity_max_sharpe,DUK,8.438185838947553e-19
2021-05-03,equity_max_sharpe,DUK,1.6214135330104919e-16
2021-06-01,equity_max_sharpe,DUK,0.0
2021-07-01,equity_max_sharpe,DUK,0.058646297091570536
2021-08-02,equity_max_sharpe,DUK,0.10024242973027388
2021-09-01,equity_max_sharpe,DUK,0.1263728798763621
2021-10-01,equity_max_sharpe,DUK,0.05319860196006957
2021-11-01,equity_max_sharpe,DUK,0.0
2021-12-01,equity_max_sharpe,DUK,0.0
2022-01-03,equity_max_sharpe,DUK,0.0
2022-02-01,equity_max_sharpe,DUK,3.4288330615394904e-16
2022-03-01,equity_max_sharpe,DUK,0.0
2022-04-01,equity_max_sharpe,DUK,3.930114021276973e-17
2022-05-02,equity_max_sharpe,DUK,0.0
2022-06-01,equity_max_sharpe,DUK,0.0
2022-07-01,equity_max_sharpe,DUK,0.0
2022-08-01,equity_max_sharpe,DUK,9.22306926630271e-18
2022-09-01,equity_max_sharpe,DUK,8.922719011700024e-17
2022-10-03,equity_max_sharpe,DUK,0.0
2022-11-01,equity_max_sharpe,DUK,0.0
2022-12-01,equity_max_sharpe,DUK,0.0
2023-01-03,equity_max_sharpe,DUK,0.0
2023-02-01,equity_max_sharpe,DUK,0.0
2023-03-01,equity_max_sharpe,DUK,8.282149426957221e-17
2023-04-03,equity_max_sharpe,DUK,1.4143592582503373e-16
2023-05-01,equity_max_sharpe,DUK,0.0
2023-06-01,equity_max_sharpe,DUK,2.6940466783634206e-17
2023-07-03,equity_max_sharpe,DUK,4.3745393019182746e-17
2023-08-01,equity_max_sharpe,DUK,0.0
2023-09-01,equity_max_sharpe,DUK,0.0
2023-10-02,equity_max_sharpe,DUK,0.0
2023-11-01,equity_max_sharpe,DUK,0.0
2023-12-01,equity_max_sharpe,DUK,0.0
2021-01-04,equity_max_sharpe,EA,0.0
2021-02-01,equity_max_sharpe,EA,0.0
2021-03-01,equity_max_sharpe,EA,8.107887465411998e-17
2021-04-01,equity_max_sharpe,EA,0.06658152688249135
2021-05-03,equity_max_sharpe,EA,1.632052914358583e-17
2021-06-01,equity_max_sharpe,EA,0.0
2021-07-01,equity_max_sharpe,EA,3.940717461947884e-17
2021-08-02,equity_max_sharpe,EA,9.387451652653936e-19
2021-09-01,equity_max_sharpe,EA,0.0
2021-10-01,equity_max_sharpe,EA,0.015345088246162115
2021-11-01,equity_max_sharpe,EA,0.0
2021-12-01,equity_max_sharpe,EA,7.327841331260088e-18
2022-01-03,equity_max_sharpe,EA,1.0621292098781659e-16
2022-02-01,equity_max_sharpe,EA,3.427741784380633e-17
2022-03-01,equity_max_sharpe,EA,4.028052373955455e-18
2022-04-01,equity_max_sharpe,EA,0.0
2022-05-02,equity_max_sharpe,EA,1.956209860235122e-17
2022-06-01,equity_max_sharpe,EA,0.0
2022-07-01,equity_max_sharpe,EA,1.1815254205028444e-16
2022-08-01,equity_max_sharpe,EA,5.568376113729329e-17
2022-09-01,equity_max_sharpe,EA,3.4497339642251177e-17
2022-10-03,equity_max_sharpe,EA,0.0
2022-11-01,equity_max_sharpe,EA,7.372929571893811e-17
2022-12-01,equity_max_sharpe,EA,0.0
2023-01-03,equity_max_sharpe,EA,0.0
2023-02-01,equity_max_sharpe,EA,5.852144704629445e-17
2023-03-01,equity_max_sharpe,EA,7.363507381309385e-17
2023-04-03,equity_max_sharpe,EA,1.3112147126432796e-16
2023-05-01,equity_max_sharpe,EA,5.809977212040038e-17
2023-06-01,equity_max_sharpe,EA,5.3236433739855705e-18
2023-07-03,equity_max_sharpe,EA,8.342557205086623e-20
2023-08-01,equity_max_sharpe,EA,3.2230204896919092e-18
2023-09-01,equity_max_sharpe,EA,0.0
2023-10-02,equity_max_sharpe,EA,0.0
2023-11-01,equity_max_sharpe,EA,0.0
2023-12-01,equity_max_sharpe,EA,1.8486825169222668e-17
2021-01-04,equity_max_sharpe,GE,0.0
2021-02-01,equity_max_sharpe,GE,3.836296450704689e-17
2021-03-01,equity_max_sharpe,GE,0.0
2021-04-01,equity_max_sharpe,GE,0.0
2021-05-03,equity_max_sharpe,GE,0.005929183343928237
2021-06-01,equity_max_sharpe,GE,0.07017262436423416
2021-07-01,equity_max_sharpe,GE,0.08844056589607426
2021-08-02,equity_max_sharpe,GE,0.082913130214158
2021-09-01,equity_max_sharpe,GE,0.06923553890380199
2021-10-01,equity_max_sharpe,GE,0.12501680694513964
2021-11-01,equity_max_sharpe,GE,8.375699804524901e-17
2021-12-01,equity_max_sharpe,GE,5.346584945517979e-18
2022-01-03,equity_max_sharpe,GE,6.376207371059828e-17
2022-02-01,equity_max_sharpe,GE,1.2782820571089205e-17
2022-03-01,equity_max_sharpe,GE,2.97350040805289e-17
2022-04-01,equity_max_sharpe,GE,0.0
2022-05-02,equity_max_sharpe,GE,1.4705880747849546e-16
2022-06-01,equity_max_sharpe,GE,0.0
2022-07-01,equity_max_sharpe,GE,0.0
2022-08-01,equity_max_sharpe,GE,0.0
2022-09-01,equity_max_sharpe,GE,0.0
2022-10-03,equity_max_sharpe,GE,0.0
2022-11-01,equity_max_sharpe,GE,1.341049889960125e-16
2022-12-01,equity_max_sharpe,GE,8.105362877277458e-17
2023-01-03,equity_max_sharpe,GE,3.3896176933741185e-18
2023-02-01,equity_max_sharpe,GE,1.1197172387045692e-16
2023-03-01,equity_max_sharpe,GE,0.0
2023-04-03,equity_max_sharpe,GE,0.19999999999999443
2023-05-01,equity_max_sharpe,GE,0.1999999999999992
2023-06-01,equity_max_sharpe,GE,0.19999999999999957
2023-07-03,equity_max_sharpe,GE,0.19999999999999982
2023-08-01,equity_max_sharpe,GE,0.19999999999999973
2023-09-01,equity_max_sharpe,GE,0.19999999999999937
2023-10-02,equity_max_sharpe,GE,0.19999999999999965
2023-11-01,equity_max_sharpe,GE,0.1999999999999993
2023-12-01,equity_max_sharpe,GE,0.19999999999999976
2021-01-04,equity_max_sharpe,GILD,6.148419580858881e-17
2021-02-01,equity_max_sharpe,GILD,0.0
2021-03-01,equity_max_sharpe,GILD,5.709096032792499e-17
2021-04-01,equity_max_sharpe,GILD,0.0
2021-05-03,equity_max_sharpe,GILD,0.0
2021-06-01,equity_max_sharpe,GILD,0.0
2021-07-01,equity_max_sharpe,GILD,0.0
2021-08-02,equity_max_sharpe,GILD,3.947156156708056e-17
2021-09-01,equity_max_sharpe,GILD,4.315713869488529e-17
2021-10-01,equity_max_sharpe,GILD,0.014409625841709956
2021-11-01,equity_max_sharpe,GILD,7.048495840640478e-17
2021-12-01,equity_max_sharpe,GILD,0.08965330319022526
2022-01-03,equity_max_sharpe,GILD,0.12502006814592667
2022-02-01,equity_max_sharpe,GILD,1.3618813683691598e-16
2022-03-01,equity_max_sharpe,GILD,1.6497998178577002e-16
2022-04-01,equity_max_sharpe,GILD,8.705953943169977e-17
2022-05-02,equity_max_sharpe,GILD,0.0
2022-06-01,equity_max_sharpe,GILD,1.4234446331246616e-16
2022-07-01,equity_max_sharpe,GILD,4.880226740674959e-16
2022-08-01,equity_max_sharpe,GILD,0.0
2022-09-01,equity_max_sharpe,GILD,2.2596471161765514e-17
2022-10-03,equity_max_sharpe,GILD,0.0
2022-11-01,equity_max_sharpe,GILD,0.13632972030513543
2022-12-01,equity_max_sharpe,GILD,0.05094353896861415
2023-01-03,equity_max_sharpe,GILD,0.10749812808443575
2023-02-01,equity_max_sharpe,GILD,0.1903984574666687
2023-03-01,equity_max_sharpe,GILD,0.19999999999999996
2023-04-03,equity_max_sharpe,GILD,0.19999999999999638
2023-05-01,equity_max_sharpe,GILD,0.19999999999999865
2023-06-01,equity_max_sharpe,GILD,0.18102851708908868
2023-07-03,equity_max_sharpe,GILD,0.16120441772090674
2023-08-01,equity_max_sharpe,GILD,0.13621580915493556
2023-09-01,equity_max_sharpe,GILD,0.05168669004006782
2023-10-02,equity_max_sharpe,GILD,2.234422876155171e-16
2023-11-01,equity_max_sharpe,GILD,0.0
2023-12-01,equity_max_sharpe,GILD,3.7580669812454373e-17
2021-01-04,equity_max_sharpe,GS,0.0
2021-02-01,equity_max_sharpe,GS,0.0
2021-03-01,equity_max_sharpe,GS,1.4975411338010172e-17
2021-04-01,equity_max_sharpe,GS,0.10696839273616496
2021-05-03,equity_max_sharpe,GS,0.0
2021-06-01,equity_max_sharpe,GS,1.0008017145497807e-16
2021-07-01,equity_max_sharpe,GS,0.16546358397126515
2021-08-02,equity_max_sharpe,GS,0.14055078724028064
2021-09-01,equity_max_sharpe,GS,0.19536256069466526
2021-10-01,equity_max_sharpe,GS,0.0803843917631066
2021-11-01,equity_max_sharpe,GS,0.18662090565679096
2021-12-01,equity_max_sharpe,GS,0.13137374683306446
2022-01-03,equity_max_sharpe,GS,0.008125397992993456
2022-02-01,equity_max_sharpe,GS,7.01511798275969e-18
2022-03-01,equity_max_sharpe,GS,2.9392089982736723e-17
2022-04-01,equity_max_sharpe,GS,0.0
2022-05-02,equity_max_sharpe,GS,0.0
2022-06-01,equity_max_sharpe,GS,0.0
2022-07-01,equity_max_sharpe,GS,0.0
2022-08-01,equity_max_sharpe,GS,0.0
2022-09-01,equity_max_sharpe,GS,0.0
2022-10-03,equity_max_sharpe,GS,1.3505960953991783e-17
2022-11-01,equity_max_sharpe,GS,0.0
2022-12-01,equity_max_sharpe,GS,7.029968547385998e-17
2023-01-03,equity_max_sharpe,GS,3.1734139620680795e-17
2023-02-01,equity_max_sharpe,GS,2.7521800555949363e-17
2023-03-01,equity_max_sharpe,GS,1.2161835578256106e-17
2023-04-03,equity_max_sharpe,GS,3.1360602097187176e-16
2023-05-01,equity_max_sharpe,GS,3.910884433278461e-17
2023-06-01,equity_max_sharpe,GS,0.0
2023-07-03,equity_max_sharpe,GS,0.0
2023-08-01,equity_max_sharpe,GS,0.0
2023-09-01,equity_max_sharpe,GS,7.924857804166948e-17
2023-10-02,equity_max_sharpe,GS,0.0
2023-11-01,equity_max_sharpe,GS,2.879942963680867e-18
2023-12-01,equity_max_sharpe,GS,1.856776814786483e-17
2021-01-04,equity_max_sharpe,INTC,3.890909028909788e-18
2021-02-01,equity_max_sharpe,INTC,1.0258683322055659e-16
2021-03-01,equity_max_sharpe,INTC,0.0
2021-04-01,equity_max_sharpe,INTC,0.0
2021-05-03,equity_max_sharpe,INTC,4.492734946832016e-17
2021-06-01,equity_max_sharpe,INTC,0.0
2021-07-01,equity_max_sharpe,INTC,0.0
2021-08-02,equity_max_sharpe,INTC,1.719003798709898e-17
2021-09-01,equity_max_sharpe,INTC,0.0
2021-10-01,equity_max_sharpe,INTC,9.209934525912069e-17
2021-11-01,equity_max_sharpe,INTC,0.0
2021-12-01,equity_max_sharpe,INTC,0.0
2022-01-03,equity_max_sharpe,INTC,3.3919472373057225e-17
2022-02-01,equity_max_sharpe,INTC,2.3718972942410998e-17
2022-03-01,equity_max_sharpe,INTC,0.0
2022-04-01,equity_max_sharpe,INTC,0.0
2022-05-02,equity_max_sharpe,INTC,7.454818152819089e-17
2022-06-01,equity_max_sharpe,INTC,0.0
2022-07-01,equity_max_sharpe,INTC,0.0
2022-08-01,equity_max_sharpe,INTC,0.0
2022-09-01,equity_max_sharpe,INTC,0.0
2022-10-03,equity_max_sharpe,INTC,4.805309306281984e-17
2022-11-01,equity_max_sharpe,INTC,1.837070503668082e-16
2022-12-01,equity_max_sharpe,INTC,1.867512599265845e-17
2023-01-03,equity_max_sharpe,INTC,0.0
2023-02-01,equity_max_sharpe,INTC,7.588007217100832e-17
2023-03-01,equity_max_sharpe,INTC,0.0
2023-04-03,equity_max_sharpe,INTC,7.743404702872912e-16
2023-05-01,equity_max_sharpe,INTC,1.0005777100606948e-16
2023-06-01,equity_max_sharpe,INTC,0.0
2023-07-03,equity_max_sharpe,INTC,0.0
2023-08-01,equity_max_sharpe,INTC,4.503924599758847e-17
2023-09-01,equity_max_sharpe,INTC,3.6684471961920745e-17
2023-10-02,equity_max_sharpe,INTC,0.0
2023-11-01,equity_max_sharpe,INTC,2.34775074218293e-15
2023-12-01,equity_max_sharpe,INTC,0.07723205592332802
2021-01-04,equity_max_sharpe,KO,0.0
2021-02-01,equity_max_sharpe,KO,4.479446457065654e-18
2021-03-01,equity_max_sharpe,KO,0.0
2021-04-01,equity_max_sharpe,KO,0.0
2021-05-03,equity_max_sharpe,KO,4.7920328626985524e-17
2021-06-01,equity_max_sharpe,KO,4.0002466019277114e-17
2021-07-01,equity_max_sharpe,KO,0.0
2021-08-02,equity_max_sharpe,KO,0.0
2021-09-01,equity_max_sharpe,KO,0.0
2021-10-01,equity_max_sharpe,KO,3.4207186197381345e-17
2021-11-01,equity_max_sharpe,KO,3.421678808342438e-17
2021-12-01,equity_max_sharpe,KO,0.0
2022-01-03,equity_max_sharpe,KO,4.096009970358114e-18
2022-02-01,equity_max_sharpe,KO,0.029667746159357855
2022-03-01,equity_max_sharpe,KO,0.0772919468439169
2022-04-01,equity_max_sharpe,KO,0.0
2022-05-02,equity_max_sharpe,KO,0.032541765594245355
2022-06-01,equity_max_sharpe,KO,1.0170848220268713e-16
2022-07-01,equity_max_sharpe,KO,0.19999999999999993
2022-08-01,equity_max_sharpe,KO,0.07999597014204801
2022-09-01,equity_max_sharpe,KO,0.03955199100322313
2022-10-03,equity_max_sharpe,KO,3.50935286744985e-17
2022-11-01,equity_max_sharpe,KO,0.0
2022-12-01,equity_max_sharpe,KO,0.018414623056841096
2023-01-03,equity_max_sharpe,KO,0.0
2023-02-01,equity_max_sharpe,KO,1.1824110805095747e-17
2023-03-01,equity_max_sharpe,KO,9.409038465595017e-17
2023-04-03,equity_max_sharpe,KO,1.628939314578717e-16
2023-05-01,equity_max_sharpe,KO,0.0
2023-06-01,equity_max_sharpe,KO,1.6315478074979516e-16
2023-07-03,equity_max_sharpe,KO,7.133359612407361e-17
2023-08-01,equity_max_sharpe,KO,0.0
2023-09-01,equity_max_sharpe,KO,2.80409068594595e-16
2023-10-02,equity_max_sharpe,KO,5.1364636757074627e-17
2023-11-01,equity_max_sharpe,KO,0.0
2023-12-01,equity_max_sharpe,KO,0.0
2021-01-04,equity_max_sharpe,MMM,0.0
2021-02-01,equity_max_sharpe,MMM,0.0
2021-03-01,equity_max_sharpe,MMM,0.0
2021-04-01,equity_max_sharpe,MMM,0.0
2021-05-03,equity_max_sharpe,MMM,7.364051008131167e-17
2021-06-01,equity_max_sharpe,MMM,0.0
2021-07-01,equity_max_sharpe,MMM,1.0156777934750242e-17
2021-08-02,equity_max_sharpe,MMM,0.0
2021-09-01,equity_max_sharpe,MMM,2.3024317365090504e-17
2021-10-01,equity_max_sharpe,MMM,0.0
2021-11-01,equity_max_sharpe,MMM,5.1115713399771076e-17
2021-12-01,equity_max_sharpe,MMM,6.807296134483488e-17
2022-01-03,equity_max_sharpe,MMM,0.0
2022-02-01,equity_max_sharpe,MMM,4.528264492990019e-17
2022-03-01,equity_max_sharpe,MMM,0.0
2022-04-01,equity_max_sharpe,MMM,0.0
2022-05-02,equity_max_sharpe,MMM,1.8013038693021027e-17
2022-06-01,equity_max_sharpe,MMM,1.6431972917412066e-16
2022-07-01,equity_max_sharpe,MMM,0.0
2022-08-01,equity_max_sharpe,MMM,6.439465623866264e-17
2022-09-01,equity_max_sharpe,MMM,8.949225867556823e-17
2022-10-03,equity_max_sharpe,MMM,8.267023773869439e-17
2022-11-01,equity_max_sharpe,MMM,6.971718722795206e-17
2022-12-01,equity_max_sharpe,MMM,0.0
2023-01-03,equity_max_sharpe,MMM,0.0
2023-02-01,equity_max_sharpe,MMM,0.0
2023-03-01,equity_max_sharpe,MMM,0.0
2023-04-03,equity_max_sharpe,MMM,4.536652709994613e-16
2023-05-01,equity_max_sharpe,MMM,1.531669128782595e-16
2023-06-01,equity_max_sharpe,MMM,0.0
2023-07-03,equity_max_sharpe,MMM,0.0
2023-08-01,equity_max_sharpe,MMM,0.0
2023-09-01,equity_max_sharpe,MMM,1.4272731010670833e-17
2023-10-02,equity_max_sharpe,MMM,4.431426054932054e-17
2023-11-01,equity_max_sharpe,MMM,1.8214251199627657e-16
2023-12-01,equity_max_sharpe,MMM,3.8120484320498774e-17
2021-01-04,equity_max_sharpe,MRK,1.5741622355800243e-17
2021-02-01,equity_max_sharpe,MRK,4.136576024154424e-17
2021-03-01,equity_max_sharpe,MRK,1.5155434627705713e-17
2021-04-01,equity_max_sharpe,MRK,0.0
2021-05-03,equity_max_sharpe,MRK,6.7901936455019616e-18
2021-06-01,equity_max_sharpe,MRK,5.0408450926232324e-18
2021-07-01,equity_max_sharpe,MRK,2.929617821130252e-17
2021-08-02,equity_max_sharpe,MRK,7.176225945777576e-17
2021-09-01,equity_max_sharpe,MRK,0.0
2021-10-01,equity_max_sharpe,MRK,0.0
2021-11-01,equity_max_sharpe,MRK,0.042234842852016403
2021-12-01,equity_max_sharpe,MRK,2.2249332548769438e-17
2022-01-03,equity_max_sharpe,MRK,1.7403305144937206e-18
2022-02-01,equity_max_sharpe,MRK,0.0
2022-03-01,equity_max_sharpe,MRK,0.0
2022-04-01,equity_max_sharpe,MRK,5.820311227831443e-17
2022-05-02,equity_max_sharpe,MRK,0.08038858921044338
2022-06-01,equity_max_sharpe,MRK,0.14881687973788266
2022-07-01,equity_max_sharpe,MRK,0.1124961194438153
2022-08-01,equity_max_sharpe,MRK,0.09798329653136917
2022-09-01,equity_max_sharpe,MRK,0.049420035359775204
2022-10-03,equity_max_sharpe,MRK,0.14764585019214702
2022-11-01,equity_max_sharpe,MRK,0.043225907052587026
